title,description,category,price,reseller_price,compare_price,image_url,stock,sku,cross_sells,key_benefits,technical_specifications,warranty_and_support
Clé USB 3.0 SanDisk Ultra Flair 64 Go (SDCZ73-064G-G46),"<p>Améliorez instantanément votre expérience de stockage avec la clé USB 3.0 SanDisk Ultra Flair 64 Go. Dotée d'une interface rapide et fiable, cette clé USB offre des transferts de données ultrarapides, vous permettant de sauvegarder et de partager des fichiers volumineux en un clin d'œil. Son design élégant et durable assure une protection optimale de vos données. Profitez de la commodité de stocker tous vos fichiers importants dans un seul endroit sécurisé. Simplifiez votre vie numérique avec la clé USB SanDisk Ultra Flair 64 Go.</p>",,92.0,76.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/cle-usb-30-sandisk-ultra-flair-64-go-sdcz73-064g-g461_a8782d01-2110-4092-b72f-5c3cfeb605da.webp?v=1755004431,0,SDCZ73-064G-G46,,,,
Sandisk Cruzer Fit 32Gb 2.0 Cle usb,,Uncategorized,75.0,62.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/Sandisk-Cruzer-Spark-64Gb-2.0-Cle-usb-copie_Cle-USB_17114_1-1_14c26da2-4175-49ca-a286-347fe5b4d463-fotor-20250812141546.png?v=1755004577,0,SDCZ33-032G-G35,,,,
CLE USB SANDISK CRUZER FIT 64GB 2.0,,Uncategorized,118.0,98.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/Sandisk-Cruzer-Spark-64Gb-2.0-Cle-usb-copie_Cle-USB_17114_1-1-fotor-20250812141546_c32f4997-f880-4606-a7aa-7378bace3e78.png?v=1755004649,0,SDCZ33-064G-G35,,,,
CLE USB SANDISK ULTRA DRIVE USB TYPE C TM 16GB 3.1,"<p>Compatible avec des appareils avec USB Type-C et On-The-Go (OTG) Transférez facilement vos fichiers entre vos smartphones, tablettes et ordinateurs Libérez de l'espace sur votre smartphone Android avec 16 Go, 32 Go, 64 Go ou 128 Go d'espace de stockage instantané pour les appareils USB Type-C Conception rétractable avec connecteur USB Type-C réversible et connecteur USB traditionnel Performances USB 3.1 haute vitesse atteignant jusqu'à 130 Mo/s L'application SanDisk Memory Zone pour Android (disponible sur Google Play) vous permet de gérer et sauvegarder facilement le contenu de vos smartphones et tablettes</p>",Uncategorized,99.0,82.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/cle-usb-sandisk-ultra-drive-usb-type-c-tm-16gb-31-1_6991d837-eec7-42bf-a9e4-2c3ac7f0c233-fotor-2025081214185.png?v=1755004698,0,SDDDC2-016G-G46,,,,
Clé Double Connectique USB Type-C SanDisk Ultra Dual Drive 32Go Marque SanDisk,"<p>La vitesse impressionnante de l’USB 3.1 dans une clé USB Type-C™<br>
Libérez facilement de l'espace sur votre smartphone2 ou transférez rapidement des fichiers entre vos appareils à une vitesse pouvant atteindre les 150 Mo/s grâce à la technologie USB 3.11. Dotée d'un connecteur réversible - USB Type-C™ et USB traditionnel -, la clé USB Type-C™ SanDisk Ultra® Dual Drive vous permet de transférer rapidement et facilement des fichiers entre vos smartphones, tablettes et ordinateurs. De plus, l'application SanDisk® Memory Zone pour Android™ (disponible sur Google Play™)3 vous permet de gérer la mémoire de votre appareil et votre contenu. La clé double connectique USB Type-C SanDisk Ultra Dual Drive est le lien parfait entre votre nouvel appareil USB Type-C et vos appareils dotés de ports USB traditionnels.</p>",Uncategorized,113.0,94.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/cle-double-connectique-usb-type-c-sandisk-ultra-dual-drive-32go-marque-sandisk_65543411-ec60-462c-be5f-8c98748cf8f8-fotor-20250812141852_1_-fotor-20250812142320.png?v=1755005050,0,SDDDC2-032G-G46,,,,
SANDISK MINI CLE USB 32 GB IXPAND POUR IPHONE,"<p>votre iPhone avec la Clé USB SanDisk iXpand Mini. Transférez facilement photos et vidéos grâce à son connecteur Lightning. Stockez et gérez vos contenus directement sur la clé, libérant ainsi de la mémoire sur votre appareil. Sa capacité généreuse et sa compatibilité avec l'application iXpand vous offrent une solution simple pour gérer votre espace iPhone.</p>",Uncategorized,428.0,356.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/sandisk-mini-cle-usb-32-gb-ixpand-pour-iphone_d1eba1c7-2fe2-43f4-81e5-3c362c9381e5-fotor-20250812142225.png?v=1755004959,0,SDIX40N-032G-GN6NN,,,,
Clé USB SanDisk iXpand Mini Pour Votre iPhone 64 Go (SDIX40N 64G GN6NN),"<p>Optimisez votre espace de stockage avec la clé USB SanDisk iXpand Mini de 64 Go. Cette clé compacte offre une vitesse de lecture rapide et une interface USB 3.0 pour des transferts de données rapides. Sauvegardez facilement vos photos, vidéos et fichiers depuis votre iPhone 6 SE et iPad. Libérez de la mémoire sur votre appareil tout en ayant toujours accès à vos fichiers importants. Simplifiez votre vie numérique avec cette clé USB pratique et fiable.</p>",Uncategorized,465.0,387.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/cle-usb-sandisk-ixpand-mini-64-gb-pour-votre-iphone-sdix40n-64g-gn6nn_3e0f995b-7124-4f9d-b312-ebf71435838c.webp?v=1755005292,0,SDIX40N 64G GN6NN,,,,
SanDisk iXpand Mini Clé-USB | SDIX40N-128G-GN6NN,"<p>La clé USB SanDisk iXpand Mini est la solution de stockage parfaite pour libérer de l’espace sur votre iPhone ou iPad tout en gardant vos précieuses photos,<br>
vidéos et fichiers en sécurité. Avec une capacité de 128 Go, cette clé offre une grande quantité d’espace pour tous vos besoins de stockage mobile.</p>",Uncategorized,630.0,525.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/SanDisk-iXpand-Mini-Cle-USB-SDIX40N-128G-GN6NN-00_e99122d1-1cfa-4d90-82dd-d63b5995a729_1_-fotor-20250812142511.png?v=1755005178,0,SDIX40N-128G-GN6NN,,,,
Clé USB 3.0 SanDisk Ultra Flair 16 Go (SDCZ73-016G-G46),"<p>Faites l'expérience de rapidité et de style avec la Clé USB 3.0 SanDisk Ultra Flair 16 Go. Transférez vos fichiers à une vitesse fulgurante jusqu'à 150 Mo/s, surpassant les clés USB 2.0 standard. Sa construction métallique robuste allie élégance et résistance. La protection par mot de passe garantit la confidentialité de vos fichiers privés. Compatible USB 3.0 et rétrocompatible USB 2.0.</p>",,76.0,63.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/cle-usb-30-sandisk-ultra-flair-16-go-sdcz73-016g-g461_08f6769d-ed27-4ede-a771-676dd0e9e8fc.webp?v=1755005219,0,SDCZ73-016G-G46,,,,
Clé USB 3.0 SanDisk Ultra Flair 32 Go (SDCZ73-032G-G46),"<p>Boostez vos transferts de données avec le lecteur flash USB 3.0 SanDisk Ultra Flair de 32 Go. Grâce à son interface USB 3.0 rapide et son connecteur USB-A polyvalent, ce lecteur offre des vitesses de lecture allant jusqu'à 150 Mo/s. Profitez de transferts rapides et fluides de vos fichiers volumineux, photos, vidéos et bien plus encore. Compatible avec les appareils USB 3.0 et rétrocompatible avec l'USB 2.0, ce lecteur garantit une expérience de stockage pratique et efficace. Simplifiez vos échanges de données avec le SanDisk Ultra Flair !</p>",,78.0,65.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/lecteur-flash-usb-30-sandisk-ultra-flair-32gb-sdcz73-032g-g461_8fb583cb-ef45-4737-b96f-0715212e8a91.webp?v=1755005246,0,SDCZ73-032G-G46,,,,
Ruban noir Epson LQ-2090 (C13S015336BA),,Uncategorized,263.0,219.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/ruban-noir-epson-lq-2090-c13s015336ba_81a8b788-4241-4f2b-b99b-95ce034b661f-fotor-20250813111912.png?v=1755080363,0,C13S015336BA,,,,
Epson 664 BK (T6641) Noir - Bouteille d'encre Epson d'origine (C13T66414A),,Uncategorized,87.0,72.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/cartouche-epson-noir-pour-its-70ml-c13t66414a_6e40e9e3-2358-4619-ace4-3b4b82885dc3-fotor-20250813112649.png?v=1755080819,0,C13T66414A,,,,
Epson 664 Y (T6644) Jaune - Bouteille d'encre Epson d'origine (C13T66444A),,Uncategorized,119.0,99.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/cartouche-d-encre-jaune-epson-c13t66444a_d64cee06-0e61-4aac-ad7d-b111e68eccf6-fotor-20250813112555.png?v=1755080766,0,C13T66444A,,,,
Epson 103 Magenta - Bouteille d'encre Epson EcoTank d'origine (C13T00S34A),"<p>Couleur(s): Magenta<br>
Volume fourni par les cartouches: 65 ml</p>",Uncategorized,125.0,104.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/bouteille-d-encre-magenta-103-ecotankits-65-ml-c13t00s34a_9a51bcf9-7453-4105-b0f0-8766f5c9cd8a-fotor-20250813112512.png?v=1755080725,0,C13T00S34A,,,,
Epson 101 Jaune - Bouteille d'encre Epson EcoTank d'origine (C13T03V44A),,Uncategorized,137.0,114.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/bouteille-d-encre-epson-ecotank-101-jaune-c13t03v44a_e6b79764-1d0d-45d2-aa9b-75b6721ef8bb-fotor-20250813112425.png?v=1755080676,0,C13T03V44A,,,,
Epson 101 Cyan - Bouteille d'encre Epson EcoTank d'origine (C13T03V24A),"<p>Couleur(s): Cyan<br>
Volume fourni par les cartouches: 70 ml</p>",Uncategorized,137.0,114.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/bouteille-d-encre-epson-ecotank-101-cyan-c13t03v24a_3bdab06c-1b03-4f64-9207-3ba7474e7f4c-fotor-20250813112352.png?v=1755080646,0,C13T03V24A,,,,
Epson 103 Cyan - Bouteille d'encre Epson EcoTank d'origine (C13T00S24A),"<p>Couleur(s): Cyan<br>
Volume fourni par les cartouches: 65 ml</p>",Uncategorized,125.0,104.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/bouteille-d-encre-cyan-103-ecotankits-65-ml-c13t00s24a_bc45d6df-6ad9-4eac-8c2d-8f9da7ca030b-fotor-2025081311238.png?v=1755080601,0,C13T00S24A,,,,
Epson 103 Jaune - Bouteille d'encre Epson EcoTank d'origine (C13T00S44A),"<p>Couleur(s): Jaune<br>
Volume fourni par les cartouches: 65 ml</p>",Uncategorized,125.0,104.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/bouteille-d-encre-jaune-103-ecotankits-65-ml-c13t00s44a_07c4ed10-c746-4253-b775-802f62b75d2b-fotor-20250813112233.png?v=1755080565,0,C13T00S44A,,,,
Epson 112 Jaune - Bouteille d'encre Epson EcoTank d'origine (C13T06C44A),"<p>Couleur(s): Noir<br>
Technologie d'impression: Jet d'encre<br>
Type d'encre: Recharge d'encre</p>",Uncategorized,279.0,232.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/epson-112-jaune-bouteille-d-encre-epson-ecotank-d-origine-c13t06c44a_eec1f6b7-6a30-44bb-a593-03fbe06c40a4-fotor-20250813112132.png?v=1755080510,0,C13T06C44A,,,,
Epson 103 Noir - Bouteille d'encre Epson EcoTank d'origine (C13T00S14A),"<p>Couleur(s): Noir<br>
Volume fourni par les cartouches: 65 ml</p>",Uncategorized,125.0,104.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/bouteille-d-encre-noir-103-ecotankits-65-ml-c13t00s14a_a7d67c4f-ca0d-4cbe-bd0f-79cee3c0db6e-fotor-20250813112043.png?v=1755080453,0,C13T00S14A,,,,
Epson 1162 Jaune - Toner Epson d'origine (C13S051162),,Uncategorized,935.0,779.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/toner-epson-monobloc-al-c2800n-jaune-c13s051162_55bfeb35-9f17-4238-b4a9-4d440d5420e5-fotor-2025081311204.png?v=1755080419,0,C13S051162,,,,
Toner Noir Haute Capacité pour Epson WorkForce AL-M 220/310/320 (C13S110079),"<p>Couleur(s): Noir<br>
Capacité d'impression: haute capacité 6.100 pages<br>
Technologie 1 d'impression: Laser</p>",Uncategorized,1426.0,1188.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/toner-noir-haute-capacite-pour-epson-workforce-al-m-220-310-320-c13s110079_1c41192d-227c-4ef0-b3fb-3cb8ac22b03d-fotor-20250813114713.png?v=1755082050,0,C13S110079,,,,
Epson 101 Noir - Bouteille d'encre Epson EcoTank d'origine (C13T03V14A),"<p>Couleur(s): Noir<br>
Volume fourni par les cartouches: 127 ml</p>",Uncategorized,245.0,204.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/bouteille-d-encre-epson-ecotank-101-noir-c13t03v14a_e474d148-1ef5-4f08-9e25-93969ef679b2-fotor-20250813114556.png?v=1755081973,0,C13T03V14A,,,,
Epson 101 Magenta - Bouteille d'encre Epson EcoTank d'origine (C13T03V34A),"<p>Couleur(s): Magenta<br>
Volume fourni par les cartouches: 70 ml</p>",Uncategorized,137.0,114.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/bouteille-d-encre-epson-ecotank-101-magenta-c13t03v34a-fotor-20250813114459.png?v=1755081917,0,C13T03V34A,,,,
Epson 664 M (T6643) Magenta - Bouteille d'encre Epson d'origine (C13T66434A),,Uncategorized,119.0,99.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/cartouche-epson-magenta-pour-its-70-ml-c13t66434a_140b59e1-baf1-4dd5-8991-fdd0701552b4-fotor-20250813114347.png?v=1755081839,0,C13T66434A,,,,
Epson 664 C (T6642) Cyan - Bouteille d'encre Epson d'origine (C13T66424A),,Uncategorized,119.0,99.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/cartouche-d-encre-cyan-epson-70-ml-c13t66424a_cee153f1-9860-49f8-8cb4-2e27000bac18-fotor-20250813113958.png?v=1755081615,0,C13T66424A,,,,
Epson 112 Noir - Bouteille d'encre Epson EcoTank d'origine (C13T06C14A),<p>Couleur(s): Noir</p>,Uncategorized,350.0,291.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/epson-112-noir-bouteille-d-encre-epson-ecotank-d-origine-c13t06c14a_077069be-306f-406e-ba38-b32d7b18f49a-fotor-2025081311396.png?v=1755081558,0,C13T06C14A,,,,
Toner Compatible EPSON EPL6200 (C13S050166) noir - cartouche laser compatible EPSON - 6000 pages,<p>EPL6200 - Toner laser générique remanufacturé équivalent au modèle EPL 6200 (C13S050166) de grande capacité pour imprimante Epson. Couleur : noir.</p>,,1666.0,1388.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/epl6200-toner-generique-equivalent-au-modele-epl-6200-noir-grande-capacite_5ed12750-9d79-4198-b5be-dae0aaafc03e.webp?v=1755081510,0,C13S050166,,,,
SOLDE Toner EPSON M2400 (C13S050584) noir de 8000 pages - cartouche laser de marque EPSON,"<p>Toner de marque Epson C13S050584 de grande capacité pour imprimante Epson M2400, M2400D, M2400DT, M2400DN et M2400DTN. Couleur : noir.</p>",,1347.0,1122.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/epson-m2400-toner-de-marque-epson-c13s050584-c13s050582-noir-grande-capacite_82f30b33-169a-4d46-b622-324c1d83f770.webp?v=1755081496,0,C13S050584,,,,
Cartouche de toner noir Kyocera TK-6725 (1T02NJ0NL0) - 70 000 pages - Compatible TASKalfa 7002i/8002i,"<p>La cartouche de toner noir Kyocera TK-6725, référence officielle 1T02NJ0NL0, est un choix idéal pour les environnements de bureau où la qualité d’impression est primordiale.</p>",Uncategorized,2026.0,1688.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/cartouche-de-toner-noir-kyocera-tk-6725-70000-pages_40a9ad6f-785c-4762-b21d-112e12b902cd-fotor-20250813113731.png?v=1755081461,0,1T02NJ0NL0,,,,
Toner de marque Kyocera TK-1150 / 1T02RV0NL0 noir - 3000 pages,"<p>Toner original Kyocera TK-1150 (référence constructeur : 1T02RV0NL0) pour imprimantes laser Kyocera ECOSYS M2135, M2635, M2735 et P2235.</p>",,1086.0,905.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/toner-de-marque-kyocera-tk-1150-1t02rv0nl0-noir-3000-pages_926d60e6-5abb-4ff1-b59f-29b48238face.webp?v=1755082199,0,1T02RV0NL0,,,,
TONER KYOCERA TK7225 BLACK FOR 4012I 35000PAGES,,,2045.0,1704.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/KYOCERA-TK-7225-23180_1x300_a1ae8871-47ab-4a70-bdb1-515a29da7192.jpg?v=1755082217,0,1T02V60NL0,,,,
kyocera TK 1130 - cartouche de toner d'origine noir 3000 pages,,,1008.0,840.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/kyocera-tk-1130-noir-originale-cartouche-de-toner_a8a4c50a-be3e-4a18-bb44-24d3f982859c.webp?v=1755082228,0,1T02MJ0NLC,,,,
Kit d'entretien Kyocéra pour FS-1320DN / FS-1370DN...(MK170),,,1805.0,1504.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/kit-d-entretien-kyocera-pour-fs-1320dn-fs-1370dnmk170_79bd03ba-11aa-4c16-8a93-ff736e4b3cee.jpg?v=1755082248,0,1702LZ8NL0,,,,
Kyocera TK-655 toner d'origine noir pour KM-6030/8030 - 47000 pages,"<p>TK-655 Toner Black/ f KM-6030/8030<br>
KYOCERA TK-655, 47000 pages, Noir, 1 pièce(s)<br>
Compatibilité : KM-6030, KM-8030<br>
Rendement Noir : 47000 pages</p>",,1212.0,1010.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/kyocera-tk-655-toner-black-f-km-6030-8030_46963282-bbb4-4356-ba31-50347db090e0.jpg?v=1755082260,0,1T02FB0EU0,,,,
Toner Kyocéra pour TASKALFA 1800/ 1801 ...(TK-4105),,,1029.0,857.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/toner-kyocera-pour-taskalfa-1800-1801-tk-4105_7a9d69c8-3336-4801-a9a2-04bd5dcb1bd8.jpg?v=1755082272,0,1T02NG0NL0,,,,
TONER KYOCERA TK7105 3010i-3011i 20000PAGES,"<p>Original<br>
Couleurs d'impression: Noir<br>
Rendement par page de toner noir: 20000 pages<br>
1 pièce(s)</p>",Uncategorized,1253.0,1044.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/kyocera-tk-7105-cartouche-de-toner-1-piece-s-original-noir-1t02p80nl0_60fdea7d-57d1-4dba-aeb0-3dc4d9413bc0-fotor-20250813115258.png?v=1755082390,0,1T02P80NL0,,,,
Kyocera (DK-3100) Original Drum kit (302MS93022),"<p>Kyocera 302MS93022|DK-3100 Drum kit, 300.000 pages ISO/IEC 19752 for Kyocera FS 2100 302MS93022 Kyocera DK-3100 300000pages</p>",Uncategorized,1568.0,1306.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/714EhR8vomL._AC_SL1500_a3351aaa-e1d6-4879-a8aa-299330ab5bd7-fotor-20250813115151.png?v=1755082324,0,302MS93022,,,,
Kyocera TK-420 - Toner générique équivalent au modèle Kyocera TK-420 / 370AR010 noir,,Uncategorized,898.0,748.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/compatible-kyocera-tk-420-toner-370ar010-noir.webp?v=1755082655,0,370AR010,,,,
Toner KYOCERA TK-410 (370AM010) noir de 15000 pages - cartouche laser de marque KYOCERA,,Uncategorized,857.0,714.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/kyocera-tk-410-toner-de-marque-kyocera-tk-410-noir_86a7b480-d589-45c5-9201-ea944f8d9e99-fotor-20250813115530.png?v=1755082572,0,370AM010,,,,
Toner Noir KYOCERA (TK70) (370AC010),,,713.0,594.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/toner-noir-kyocera-tk70_d6b5d16d-1ce7-4dbe-96ec-48fc3d8f8023.jpg?v=1755084099,0,370AC010,,,,
Canon C-EXV 60 Noir - Toner Canon d'origine (4311C001AA),<p>Compatible avec Série Canon imageRUNNER 2425</p>,Uncategorized,382.0,318.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/canon-c-exv-60-noir-toner-canon-dorigine-4311c001aa_47ec53ad-05ce-4352-b6a8-b21b53ecc538-fotor-20250813121755.png?v=1755083894,0,4311C001AA,,,,
Toner CANON 732 (6260B002) jaune de 6400 pages - cartouche laser de marque CANON,,Uncategorized,2391.0,1992.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/canon-732-jaune-toner-de-marque-canon-6260b002-6400-pages_18ff2011-da87-441f-8ff6-0e2257dd573f-fotor-2025081312546.png?v=1755083159,0,6260B002,,,,
Canon C-EXV 54 Cyan - Toner Canon d'origine (1395C002AA),"<p>Couleur(s): Cyan<br>
Capacité d'impression: 1 8.500 pages<br>
Technologie d'impression: Laser couleur</p>",Uncategorized,1131.0,942.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/canon-c-exv-54-cyan-toner-canon-dorigine-1395c002ab_1c7a0782-61ed-46e2-ace4-967c2247a331-fotor-202508131252.png?v=1755083119,0,1395C002AA,,,,
